Checking the given root
-1.516e-13	
5.611	0.0204538	0.0205217
5.612	0.0204368	0.0205049
5.613	0.0204198	0.020488
5.614	0.0204028	0.0204712
5.615	0.0203858	0.0204544
5.616	0.0203689	0.0204376
5.617	0.020352	0.0204208
5.618	0.020335	0.020404
5.619	0.0203181	0.0203872
5.62	0.0203012	0.0203705
5.621	0.0202843	0.0203537
5.622	0.0202675	0.020337
5.623	0.0202506	0.0203203
5.624	0.0202338	0.0203036
5.625	0.020217	0.0202869
5.626	0.0202002	0.0202702
5.627	0.0201834	0.0202536
5.628	0.0201666	0.0202369
5.629	0.0201499	0.0202203
5.63	0.0201332	0.0202037
5.631	0.0201164	0.0201871
5.632	0.0200997	0.0201705
5.633	0.0200831	0.0201539
5.634	0.0200664	0.0201373
5.635	0.0200498	0.0201208
5.636	0.0200331	0.0201042
5.637	0.0200165	0.0200877
5.638	0.0199999	0.0200712
5.639	0.0199834	0.0200547
5.64	0.0199668	0.0200382
5.641	0.0199503	0.0200217
5.642	0.0199337	0.0200052
5.643	0.0199172	0.0199888
5.644	0.0199008	0.0199723
5.645	0.0198843	0.0199559
5.646	0.0198678	0.0199395
5.647	0.0198514	0.0199231
5.648	0.019835	0.0199067
5.649	0.0198186	0.0198903
5.65	0.0198023	0.019874
5.651	0.0197859	0.0198576
5.652	0.0197696	0.0198413
5.653	0.0197533	0.019825
5.654	0.019737	0.0198086
5.655	0.0197207	0.0197923
5.656	0.0197045	0.0197761
5.657	0.0196883	0.0197598
5.658	0.0196721	0.0197435
5.659	0.0196559	0.0197273
5.66	0.0196397	0.019711
5.661	0.0196236	0.0196948
5.662	0.0196075	0.0196786
5.663	0.0195914	0.0196624
5.664	0.0195753	0.0196462
5.665	0.0195592	0.0196301
5.666	0.0195432	0.0196139
5.667	0.0195272	0.0195978
5.668	0.0195112	0.0195816
5.669	0.0194952	0.0195655
5.67	0.0194793	0.0195494
5.671	0.019463	0.0195333
5.672	0.0194468	0.0195172
5.673	0.0194305	0.0195011
5.674	0.0194143	0.0194851
5.675	0.0193981	0.019469
5.676	0.0193819	0.019453
5.677	0.0193657	0.019437
5.678	0.0193496	0.019421
5.679	0.0193334	0.019405
5.68	0.0193173	0.019389
5.681	0.0193012	0.019373
5.682	0.019285	0.0193571
5.683	0.019269	0.0193411
5.684	0.0192529	0.0193252
5.685	0.0192368	0.0193093
5.686	0.0192208	0.0192934
5.687	0.0192047	0.0192775
5.688	0.0191887	0.0192616
5.689	0.0191727	0.0192457
5.69	0.0191567	0.0192299
5.691	0.0191407	0.019214
5.692	0.0191248	0.0191982
5.693	0.0191089	0.0191824
5.694	0.0190929	0.0191666
5.695	0.019077	0.0191508
5.696	0.0190611	0.019135
5.697	0.0190453	0.0191192
5.698	0.0190294	0.0191035
5.699	0.0190136	0.0190877
5.7	0.0189977	0.019072
5.701	0.0189819	0.0190563
5.702	0.0189661	0.0190406
5.703	0.0189504	0.0190249
5.704	0.0189346	0.0190092
5.705	0.0189189	0.0189935
5.706	0.0189032	0.0189779
5.707	0.0188875	0.0189622
5.708	0.0188718	0.0189466
5.709	0.0188561	0.018931
5.71	0.0188405	0.0189154
5.711	0.0188248	0.0188998
5.712	0.0188092	0.0188842
5.713	0.0187936	0.0188686
5.714	0.0187781	0.018853
5.715	0.0187625	0.0188375
5.716	0.018747	0.018822
5.717	0.0187315	0.0188064
5.718	0.018716	0.0187909
5.719	0.0187005	0.0187754
5.72	0.0186851	0.0187599
5.721	0.0186696	0.0187445
5.722	0.0186542	0.018729
5.723	0.0186388	0.0187136
5.724	0.0186234	0.0186981
5.725	0.0186081	0.0186827
5.726	0.0185928	0.0186673
5.727	0.0185774	0.0186519
5.728	0.0185622	0.0186365
5.729	0.0185469	0.0186211
5.73	0.0185316	0.0186058
5.731	0.0185164	0.0185904
5.732	0.0185012	0.0185751
5.733	0.018486	0.0185597
5.734	0.0184709	0.0185444
5.735	0.0184556	0.0185291
5.736	0.0184402	0.0185138
5.737	0.0184247	0.0184985
5.738	0.0184093	0.0184833
5.739	0.0183939	0.018468
5.74	0.0183784	0.0184528
5.741	0.018363	0.0184375
5.742	0.0183477	0.0184223
5.743	0.0183323	0.0184071
5.744	0.0183169	0.0183919
5.745	0.0183016	0.0183767
5.746	0.0182863	0.0183616
5.747	0.0182709	0.0183464
5.748	0.0182556	0.0183312
5.749	0.0182403	0.0183161
5.75	0.0182251	0.018301
5.751	0.0182098	0.0182859
5.752	0.0181946	0.0182708
5.753	0.0181793	0.0182557
5.754	0.0181641	0.0182406
5.755	0.0181489	0.0182255
5.756	0.0181337	0.0182105
5.757	0.0181186	0.0181955
5.758	0.0181034	0.0181804
5.759	0.0180883	0.0181654
5.76	0.0180731	0.0181504
5.761	0.018058	0.0181354
5.762	0.0180429	0.0181204
5.763	0.0180279	0.0181055
5.764	0.0180128	0.0180905
5.765	0.0179978	0.0180756
5.766	0.0179827	0.0180606
5.767	0.0179677	0.0180457
5.768	0.0179527	0.0180308
5.769	0.0179378	0.0180159
5.77	0.0179228	0.018001
5.771	0.0179079	0.0179861
5.772	0.0178929	0.0179713
5.773	0.017878	0.0179564
5.774	0.0178631	0.0179416
5.775	0.0178483	0.0179267
5.776	0.0178334	0.0179119
5.777	0.0178186	0.0178971
5.778	0.0178038	0.0178823
5.779	0.017789	0.0178675
5.78	0.0177742	0.0178528
5.781	0.0177594	0.017838
5.782	0.0177447	0.0178233
5.783	0.01773	0.0178085
5.784	0.0177153	0.0177938
5.785	0.0177006	0.0177791
5.786	0.0176859	0.0177644
5.787	0.0176713	0.0177497
5.788	0.0176566	0.017735
5.789	0.017642	0.0177204
5.79	0.0176274	0.0177057
5.791	0.0176129	0.0176911
5.792	0.0175983	0.0176764
5.793	0.0175838	0.0176618
5.794	0.0175693	0.0176472
5.795	0.0175548	0.0176326
5.796	0.0175403	0.017618
5.797	0.0175259	0.0176035
5.798	0.0175115	0.0175889
5.799	0.0174971	0.0175744
5.8	0.0174827	0.0175598
5.801	0.0174681	0.0175453
5.802	0.0174534	0.0175308
5.803	0.0174387	0.0175163
5.804	0.017424	0.0175018
5.805	0.0174094	0.0174873
5.806	0.0173947	0.0174728
5.807	0.0173801	0.0174584
5.808	0.0173655	0.0174439
5.809	0.0173509	0.0174295
5.81	0.0173363	0.0174151
5.811	0.0173217	0.0174007
5.812	0.0173072	0.0173863
5.813	0.0172926	0.0173719
5.814	0.0172781	0.0173575
5.815	0.0172635	0.0173431
5.816	0.017249	0.0173288
5.817	0.0172345	0.0173144
5.818	0.0172201	0.0173001
5.819	0.0172056	0.0172858
5.82	0.0171911	0.0172715
5.821	0.0171767	0.0172572
5.822	0.0171623	0.0172429
5.823	0.0171479	0.0172286
5.824	0.0171335	0.0172143
5.825	0.0171191	0.0172001
5.826	0.0171047	0.0171858
5.827	0.0170904	0.0171716
5.828	0.017076	0.0171574
5.829	0.0170617	0.0171432
5.83	0.0170474	0.017129
5.831	0.0170331	0.0171148
5.832	0.0170189	0.0171006
5.833	0.0170046	0.0170865
5.834	0.0169904	0.0170723
5.835	0.0169762	0.0170582
5.836	0.0169619	0.017044
5.837	0.0169478	0.0170299
5.838	0.0169336	0.0170158
5.839	0.0169194	0.0170017
5.84	0.0169053	0.0169876
5.841	0.0168912	0.0169736
5.842	0.0168771	0.0169595
5.843	0.016863	0.0169455
5.844	0.0168489	0.0169314
5.845	0.0168349	0.0169174
5.846	0.0168208	0.0169034
5.847	0.0168068	0.0168894
5.848	0.0167928	0.0168754
5.849	0.0167789	0.0168614
5.85	0.0167649	0.0168474
5.851	0.016751	0.0168334
5.852	0.016737	0.0168195
5.853	0.0167231	0.0168056
5.854	0.0167092	0.0167916
5.855	0.0166954	0.0167777
5.856	0.0166815	0.0167638
5.857	0.0166677	0.0167499
5.858	0.0166539	0.016736
5.859	0.0166401	0.0167222
5.86	0.0166263	0.0167083
5.861	0.0166126	0.0166944
5.862	0.0165989	0.0166806
5.863	0.0165852	0.0166668
5.864	0.0165715	0.0166529
5.865	0.0165578	0.0166391
5.866	0.0165442	0.0166253
5.867	0.0165304	0.0166116
5.868	0.0165164	0.0165978
5.869	0.0165025	0.016584
5.87	0.0164885	0.0165703
5.871	0.0164746	0.0165565
5.872	0.0164607	0.0165428
5.873	0.0164468	0.0165291
5.874	0.0164329	0.0165154
5.875	0.016419	0.0165017
5.876	0.0164052	0.016488
5.877	0.0163913	0.0164743
5.878	0.0163775	0.0164606
5.879	0.0163637	0.016447
5.88	0.0163499	0.0164333
5.881	0.0163361	0.0164197
5.882	0.0163223	0.0164061
5.883	0.0163085	0.0163925
5.884	0.0162948	0.0163789
5.885	0.016281	0.0163653
5.886	0.0162673	0.0163517
5.887	0.0162536	0.0163381
5.888	0.0162399	0.0163246
5.889	0.0162262	0.016311
5.89	0.0162125	0.0162975
5.891	0.0161988	0.016284
5.892	0.0161852	0.0162705
5.893	0.0161716	0.0162569
5.894	0.016158	0.0162435
5.895	0.0161444	0.01623
5.896	0.0161308	0.0162165
5.897	0.0161172	0.016203
5.898	0.0161036	0.0161896
5.899	0.0160901	0.0161762
5.9	0.0160766	0.0161627
5.901	0.0160631	0.0161493
5.902	0.0160496	0.0161359
5.903	0.0160361	0.0161225
5.904	0.0160227	0.0161091
5.905	0.0160092	0.0160957
5.906	0.0159958	0.0160824
5.907	0.0159824	0.016069
5.908	0.015969	0.0160557
5.909	0.0159556	0.0160423
5.91	0.0159422	0.016029
5.911	0.0159289	0.0160157
5.912	0.0159156	0.0160024
5.913	0.0159023	0.0159891
5.914	0.015889	0.0159758
5.915	0.0158757	0.0159626
5.916	0.0158625	0.0159493
5.917	0.0158492	0.0159361
5.918	0.015836	0.0159228
5.919	0.0158228	0.0159096
5.92	0.0158096	0.0158964
5.921	0.0157965	0.0158832
5.922	0.0157833	0.01587
5.923	0.0157702	0.0158568
5.924	0.0157571	0.0158436
5.925	0.015744	0.0158305
5.926	0.0157369	0.0158173
5.927	0.0157238	0.0158042
5.928	0.0157105	0.015791
5.929	0.0156972	0.0157779
5.93	0.0156839	0.0157648
5.931	0.0156706	0.0157517
5.932	0.0156573	0.0157386
5.933	0.015644	0.0157255
5.934	0.0156308	0.0157125
5.935	0.0156176	0.0156994
5.936	0.0156043	0.0156863
5.937	0.0155911	0.0156733
5.938	0.0155779	0.0156603
5.939	0.0155647	0.0156473
5.94	0.0155516	0.0156343
5.941	0.0155384	0.0156213
5.942	0.0155252	0.0156083
5.943	0.0155121	0.0155953
5.944	0.015499	0.0155823
5.945	0.0154859	0.0155694
5.946	0.0154728	0.0155564
5.947	0.0154597	0.0155435
5.948	0.0154466	0.0155306
5.949	0.0154335	0.0155177
5.95	0.0154205	0.0155048
5.951	0.0154075	0.0154919
5.952	0.0153945	0.015479
5.953	0.0153815	0.0154661
5.954	0.0153685	0.0154532
5.955	0.0153555	0.0154404
5.956	0.0153425	0.0154275
5.957	0.0153296	0.0154147
5.958	0.0153167	0.0154019
5.959	0.0153037	0.0153891
5.96	0.0152908	0.0153763
5.961	0.015278	0.0153635
5.962	0.0152651	0.0153507
5.963	0.0152522	0.0153379
5.964	0.0152394	0.0153252
5.965	0.0152266	0.0153124
5.966	0.0152138	0.0152997
5.967	0.015201	0.015287
5.968	0.0151882	0.0152742
5.969	0.0151754	0.0152615
5.97	0.0151627	0.0152488
5.971	0.01515	0.0152361
5.972	0.0151373	0.0152235
5.973	0.0151246	0.0152108
5.974	0.0151119	0.0151981
5.975	0.0150993	0.0151855
5.976	0.0150866	0.0151728
5.977	0.015074	0.0151602
5.978	0.0150614	0.0151476
5.979	0.0150488	0.015135
5.98	0.0150362	0.0151224
5.981	0.0150237	0.0151098
5.982	0.0150111	0.0150972
5.983	0.0149986	0.0150846
5.984	0.0149861	0.0150721
5.985	0.0149737	0.0150595
5.986	0.0149612	0.015047
5.987	0.0149488	0.0150345
5.988	0.0149363	0.015022
5.989	0.0149239	0.0150094
5.99	0.0149115	0.0149969
5.991	0.0148992	0.0149845
5.992	0.0148868	0.014972
5.993	0.0148745	0.0149595
5.994	0.0148622	0.0149471
5.995	0.0148496	0.0149346
5.996	0.014837	0.0149222
5.997	0.0148244	0.0149097
5.998	0.0148118	0.0148973
5.999	0.0147992	0.0148849
6	0.0147866	0.0148725
6.001	0.014774	0.0148601
6.002	0.0147614	0.0148477
6.003	0.0147489	0.0148354
6.004	0.0147363	0.014823
6.005	0.0147238	0.0148107
6.006	0.0147113	0.0147983
6.007	0.0146988	0.014786
6.008	0.0146863	0.0147737
6.009	0.0146738	0.0147614
6.01	0.0146613	0.0147491
6.011	0.0146489	0.0147368
6.012	0.0146364	0.0147245
6.013	0.014624	0.0147122
6.014	0.0146116	0.0147
6.015	0.0145992	0.0146877
6.016	0.0145868	0.0146755
6.017	0.0145744	0.0146632
6.018	0.014562	0.014651
6.019	0.0145497	0.0146388
6.02	0.0145373	0.0146266
6.021	0.014525	0.0146144
6.022	0.0145127	0.0146022
6.023	0.0145004	0.0145901
6.024	0.0144881	0.0145779
6.025	0.0144758	0.0145657
6.026	0.0144636	0.0145536
6.027	0.0144513	0.0145415
6.028	0.0144391	0.0145293
6.029	0.0144269	0.0145172
6.03	0.0144147	0.0145051
6.031	0.0144025	0.014493
6.032	0.0143904	0.0144809
6.033	0.0143782	0.0144689
6.034	0.0143661	0.0144568
6.035	0.0143539	0.0144448
6.036	0.0143418	0.0144327
6.037	0.0143297	0.0144207
6.038	0.0143177	0.0144086
6.039	0.0143056	0.0143966
6.04	0.0142936	0.0143846
6.041	0.0142815	0.0143726
6.042	0.0142695	0.0143606
6.043	0.0142575	0.0143486
6.044	0.0142456	0.0143367
6.045	0.0142336	0.0143247
6.046	0.0142217	0.0143128
6.047	0.0142097	0.0143008
6.048	0.0141978	0.0142889
6.049	0.0141859	0.014277
6.05	0.0141741	0.0142651
6.051	0.0141622	0.0142532
6.052	0.0141504	0.0142413
6.053	0.0141385	0.0142294
6.054	0.0141267	0.0142175
6.055	0.014115	0.0142056
6.056	0.0141032	0.0141938
6.057	0.0140914	0.0141819
6.058	0.0140797	0.0141701
6.059	0.014068	0.0141583
6.06	0.0140563	0.0141465
6.061	0.0140446	0.0141347
6.062	0.014033	0.0141229
6.063	0.0140212	0.0141111
6.064	0.0140093	0.0140993
6.065	0.0139973	0.0140875
6.066	0.0139853	0.0140758
6.067	0.0139734	0.014064
6.068	0.0139614	0.0140523
6.069	0.0139495	0.0140405
6.07	0.0139376	0.0140288
6.071	0.0139257	0.0140171
6.072	0.0139138	0.0140054
6.073	0.0139019	0.0139937
6.074	0.0138901	0.013982
6.075	0.0138782	0.0139704
6.076	0.0138663	0.0139587
6.077	0.0138545	0.013947
6.078	0.0138427	0.0139354
6.079	0.0138309	0.0139237
6.08	0.0138191	0.0139121
6.081	0.0138073	0.0139005
6.082	0.0137955	0.0138889
6.083	0.0137837	0.0138773
6.084	0.013772	0.0138657
6.085	0.0137602	0.0138541
6.086	0.0137485	0.0138425
6.087	0.0137368	0.013831
6.088	0.0137251	0.0138194
6.089	0.0137134	0.0138079
6.09	0.0137017	0.0137963
6.091	0.0136901	0.0137848
6.092	0.0136784	0.0137733
6.093	0.0136668	0.0137618
6.094	0.0136552	0.0137503
6.095	0.0136435	0.0137388
6.096	0.013632	0.0137273
6.097	0.0136204	0.0137159
6.098	0.0136088	0.0137044
6.099	0.0135973	0.0136929
6.1	0.0135857	0.0136815
6.101	0.0135742	0.0136701
6.102	0.0135627	0.0136586
6.103	0.0135512	0.0136472
6.104	0.0135397	0.0136358
6.105	0.0135283	0.0136244
6.106	0.0135168	0.013613
6.107	0.0135054	0.0136016
6.108	0.013494	0.0135903
6.109	0.0134826	0.0135789
6.11	0.0134712	0.0135676
6.111	0.0134598	0.0135562
6.112	0.0134485	0.0135449
6.113	0.0134371	0.0135336
6.114	0.0134258	0.0135223
6.115	0.0134145	0.0135109
6.116	0.0134032	0.0134996
6.117	0.0133919	0.0134884
6.118	0.0133807	0.0134771
6.119	0.0133694	0.0134658
6.12	0.0133582	0.0134546
6.121	0.013347	0.0134433
6.122	0.0133358	0.0134321
6.123	0.0133247	0.0134208
6.124	0.0133135	0.0134096
6.125	0.0133024	0.0133984
6.126	0.0132913	0.0133872
6.127	0.0132802	0.013376
6.128	0.0132691	0.0133648
6.129	0.013258	0.0133536
6.13	0.013247	0.0133424
6.131	0.013236	0.0133313
6.132	0.013225	0.0133201
6.133	0.0132136	0.013309
6.134	0.0132023	0.0132978
6.135	0.0131909	0.0132867
6.136	0.0131796	0.0132756
6.137	0.0131683	0.0132645
6.138	0.013157	0.0132534
6.139	0.0131457	0.0132423
6.14	0.0131344	0.0132312
6.141	0.0131232	0.0132202
6.142	0.0131119	0.0132091
6.143	0.0131007	0.013198
6.144	0.0130894	0.013187
6.145	0.0130782	0.013176
6.146	0.013067	0.0131649
6.147	0.0130558	0.0131539
6.148	0.0130446	0.0131429
6.149	0.0130334	0.0131319
6.15	0.0130222	0.0131209
6.151	0.0130111	0.0131099
6.152	0.0129999	0.013099
6.153	0.0129888	0.013088
6.154	0.0129777	0.013077
6.155	0.0129666	0.0130661
6.156	0.0129555	0.0130551
6.157	0.0129444	0.0130442
6.158	0.0129333	0.0130333
6.159	0.0129222	0.0130224
6.16	0.0129112	0.0130115
6.161	0.0129001	0.0130006
6.162	0.0128891	0.0129897
6.163	0.0128781	0.0129788
6.164	0.0128671	0.012968
6.165	0.0128561	0.0129571
6.166	0.0128452	0.0129462
6.167	0.0128342	0.0129354
6.168	0.0128233	0.0129246
6.169	0.0128123	0.0129137
6.17	0.0128014	0.0129029
6.171	0.0127905	0.0128921
6.172	0.0127796	0.0128813
6.173	0.0127688	0.0128705
6.174	0.0127579	0.0128597
6.175	0.0127471	0.012849
6.176	0.0127362	0.0128382
6.177	0.0127254	0.0128275
6.178	0.0127146	0.0128167
6.179	0.0127038	0.012806
6.18	0.0126931	0.0127952
6.181	0.0126823	0.0127845
6.182	0.0126716	0.0127738
6.183	0.0126609	0.0127631
6.184	0.0126502	0.0127524
6.185	0.0126395	0.0127417
6.186	0.0126288	0.0127311
6.187	0.0126182	0.0127204
6.188	0.0126075	0.0127097
6.189	0.0125969	0.0126991
6.19	0.0125863	0.0126884
6.191	0.0125757	0.0126778
6.192	0.0125651	0.0126672
6.193	0.0125546	0.0126566
6.194	0.012544	0.0126459
6.195	0.0125335	0.0126353
6.196	0.012523	0.0126248
6.197	0.0125125	0.0126142
6.198	0.012502	0.0126036
6.199	0.0124916	0.012593
6.2	0.0124812	0.0125825
6.201	0.0124707	0.0125719
6.202	0.0124603	0.0125614
6.203	0.0124496	0.0125508
6.204	0.0124389	0.0125403
6.205	0.0124282	0.0125298
6.206	0.0124175	0.0125193
6.207	0.0124068	0.0125088
6.208	0.0123961	0.0124983
6.209	0.0123854	0.0124878
6.21	0.0123747	0.0124774
6.211	0.012364	0.0124669
6.212	0.0123534	0.0124564
6.213	0.0123427	0.012446
6.214	0.0123321	0.0124356
6.215	0.0123214	0.0124251
6.216	0.0123108	0.0124147
6.217	0.0123002	0.0124043
6.218	0.0122896	0.0123939
6.219	0.012279	0.0123835
6.22	0.0122685	0.0123731
6.221	0.0122579	0.0123627
6.222	0.0122473	0.0123524
6.223	0.0122368	0.012342
6.224	0.0122263	0.0123316
6.225	0.0122158	0.0123213
6.226	0.0122052	0.012311
6.227	0.0121948	0.0123006
6.228	0.0121843	0.0122903
6.229	0.0121738	0.01228
6.23	0.0121633	0.0122697
6.231	0.0121529	0.0122594
6.232	0.0121425	0.0122491
6.233	0.012132	0.0122388
6.234	0.0121216	0.0122286
6.235	0.0121112	0.0122183
6.236	0.0121009	0.012208
6.237	0.0120905	0.0121978
6.238	0.0120801	0.0121875
6.239	0.0120698	0.0121773
6.24	0.0120595	0.0121671
6.241	0.0120491	0.0121569
6.242	0.0120388	0.0121467
6.243	0.0120286	0.0121365
6.244	0.0120183	0.0121263
6.245	0.012008	0.0121161
6.246	0.0119978	0.0121059
6.247	0.0119875	0.0120958
6.248	0.0119773	0.0120856
6.249	0.0119671	0.0120755
6.25	0.0119569	0.0120653
6.251	0.0119468	0.0120552
6.252	0.0119366	0.0120451
6.253	0.0119265	0.012035
6.254	0.0119163	0.0120249
6.255	0.0119062	0.0120148
6.256	0.0118961	0.0120047
6.257	0.0118861	0.0119946
6.258	0.011876	0.0119845
6.259	0.0118659	0.0119745
6.26	0.0118559	0.0119644
6.261	0.0118459	0.0119543
6.262	0.0118359	0.0119443
6.263	0.0118259	0.0119343
6.264	0.0118159	0.0119243
6.265	0.011806	0.0119142
6.266	0.0117961	0.0119042
6.267	0.0117861	0.0118942
6.268	0.0117762	0.0118842
6.269	0.0117664	0.0118742
6.27	0.0117565	0.0118643
6.271	0.0117466	0.0118543
6.272	0.0117368	0.0118443
6.273	0.011727	0.0118344
6.274	0.0117169	0.0118244
6.275	0.0117067	0.0118145
6.276	0.0116966	0.0118046
6.277	0.0116864	0.0117947
6.278	0.0116763	0.0117848
6.279	0.0116662	0.0117749
6.28	0.0116561	0.011765
6.281	0.011646	0.0117551
6.282	0.0116359	0.0117452
6.283	0.0116258	0.0117353
6.284	0.0116157	0.0117255
6.285	0.0116057	0.0117156
6.286	0.0115956	0.0117058
6.287	0.0115856	0.0116959
6.288	0.0115755	0.0116861
6.289	0.0115655	0.0116763
6.29	0.0115555	0.0116664
6.291	0.0115455	0.0116566
6.292	0.0115355	0.0116468
6.293	0.0115255	0.011637
6.294	0.0115155	0.0116273
6.295	0.0115056	0.0116175
6.296	0.0114956	0.0116077
6.297	0.0114857	0.011598
6.298	0.0114758	0.0115882
6.299	0.0114659	0.0115785
6.3	0.011456	0.0115687
6.301	0.0114461	0.011559
6.302	0.0114362	0.0115493
6.303	0.0114263	0.0115396
6.304	0.0114165	0.0115299
6.305	0.0114066	0.0115202
6.306	0.0113968	0.0115105
6.307	0.011387	0.0115008
6.308	0.0113772	0.0114911
6.309	0.0113674	0.0114814
6.31	0.0113576	0.0114718
6.311	0.0113478	0.0114621
6.312	0.0113381	0.0114525
6.313	0.0113283	0.0114429
6.314	0.0113186	0.0114332
6.315	0.0113089	0.0114236
6.316	0.0112992	0.011414
6.317	0.0112895	0.0114044
6.318	0.0112798	0.0113948
6.319	0.0112702	0.0113852
6.32	0.0112605	0.0113756
6.321	0.0112509	0.0113661
6.322	0.0112413	0.0113565
6.323	0.0112317	0.011347
6.324	0.0112221	0.0113374
6.325	0.0112125	0.0113279
6.326	0.011203	0.0113183
6.327	0.0111934	0.0113088
6.328	0.0111839	0.0112993
6.329	0.0111744	0.0112898
6.33	0.0111649	0.0112803
6.331	0.0111554	0.0112708
6.332	0.011146	0.0112613
6.333	0.0111365	0.0112518
6.334	0.0111271	0.0112423
6.335	0.0111177	0.0112329
6.336	0.0111083	0.0112234
6.337	0.0110989	0.011214
6.338	0.0110895	0.0112045
6.339	0.0110802	0.0111951
6.34	0.0110708	0.0111857
6.341	0.0110615	0.0111763
6.342	0.0110522	0.0111668
6.343	0.0110429	0.0111574
6.344	0.0110337	0.0111481
6.345	0.0110244	0.0111387
6.346	0.0110148	0.0111293
6.347	0.0110052	0.0111199
6.348	0.0109956	0.0111105
6.349	0.010986	0.0111012
6.35	0.0109764	0.0110918
6.351	0.0109669	0.0110825
6.352	0.0109573	0.0110732
6.353	0.0109478	0.0110638
6.354	0.0109382	0.0110545
6.355	0.0109287	0.0110452
6.356	0.0109192	0.0110359
6.357	0.0109097	0.0110266
6.358	0.0109002	0.0110173
6.359	0.0108907	0.011008
6.36	0.0108812	0.0109988
6.361	0.0108717	0.0109895
6.362	0.0108622	0.0109802
6.363	0.0108528	0.010971
6.364	0.0108433	0.0109618
6.365	0.0108339	0.0109525
6.366	0.0108245	0.0109433
6.367	0.0108151	0.0109341
6.368	0.0108057	0.0109249
6.369	0.0107963	0.0109157
6.37	0.0107869	0.0109065
6.371	0.0107775	0.0108973
6.372	0.0107682	0.0108881
6.373	0.0107588	0.0108789
6.374	0.0107495	0.0108697
6.375	0.0107402	0.0108606
6.376	0.0107309	0.0108514
6.377	0.0107216	0.0108423
6.378	0.0107123	0.0108331
6.379	0.010703	0.010824
6.38	0.0106937	0.0108149
6.381	0.0106845	0.0108058
6.382	0.0106752	0.0107967
6.383	0.010666	0.0107876
6.384	0.0106568	0.0107785
6.385	0.0106476	0.0107694
6.386	0.0106384	0.0107603
6.387	0.0106292	0.0107512
6.388	0.0106201	0.0107422
6.389	0.0106109	0.0107331
6.39	0.0106018	0.0107241
6.391	0.0105927	0.010715
6.392	0.0105836	0.010706
6.393	0.0105745	0.010697
6.394	0.0105654	0.0106879
6.395	0.0105563	0.0106789
6.396	0.0105473	0.0106699
6.397	0.0105382	0.0106609
6.398	0.0105292	0.0106519
6.399	0.0105202	0.0106429
6.4	0.0105112	0.010634
6.401	0.0105022	0.010625
6.402	0.0104933	0.010616
6.403	0.0104843	0.0106071
6.404	0.0104754	0.0105981
6.405	0.0104665	0.0105892
6.406	0.0104575	0.0105803
6.407	0.0104487	0.0105713
6.408	0.0104398	0.0105624
6.409	0.0104309	0.0105535
6.41	0.0104221	0.0105446
6.411	0.0104133	0.0105357
6.412	0.0104045	0.0105268
6.413	0.0103957	0.0105179
6.414	0.0103869	0.0105091
6.415	0.0103781	0.0105002
6.416	0.0103694	0.0104913
6.417	0.0103607	0.0104825
6.418	0.0103519	0.0104736
6.419	0.0103428	0.0104648
6.42	0.0103337	0.010456
6.421	0.0103246	0.0104471
6.422	0.0103156	0.0104383
6.423	0.0103066	0.0104295
6.424	0.0102975	0.0104207
6.425	0.0102885	0.0104119
6.426	0.0102795	0.0104031
6.427	0.0102705	0.0103944
6.428	0.0102615	0.0103856
6.429	0.0102525	0.0103768
6.43	0.0102435	0.0103681
6.431	0.0102345	0.0103593
6.432	0.0102255	0.0103506
6.433	0.0102166	0.0103418
6.434	0.0102076	0.0103331
6.435	0.0101987	0.0103244
6.436	0.0101898	0.0103157
6.437	0.0101808	0.0103069
6.438	0.0101719	0.0102982
6.439	0.010163	0.0102895
6.44	0.0101542	0.0102809
6.441	0.0101453	0.0102722
6.442	0.0101364	0.0102635
6.443	0.0101275	0.0102548
6.444	0.0101187	0.0102462
6.445	0.0101099	0.0102375
6.446	0.010101	0.0102289
6.447	0.0100922	0.0102202
6.448	0.0100834	0.0102116
6.449	0.0100746	0.010203
6.45	0.0100659	0.0101944
6.451	0.0100571	0.0101858
6.452	0.0100483	0.0101772
6.453	0.0100396	0.0101686
6.454	0.0100308	0.01016
6.455	0.0100221	0.0101514
6.456	0.0100134	0.0101428
6.457	0.0100047	0.0101342
6.458	0.00999604	0.0101257
6.459	0.00998736	0.0101171
6.46	0.0099787	0.0101086
6.461	0.00997006	0.0101
6.462	0.00996142	0.0100915
6.463	0.0099528	0.010083
6.464	0.00994419	0.0100745
6.465	0.0099356	0.0100659
6.466	0.00992702	0.0100574
6.467	0.00991845	0.0100489
6.468	0.00990989	0.0100405
6.469	0.00990135	0.010032
6.47	0.00989283	0.0100235
6.471	0.00988431	0.010015
6.472	0.00987581	0.0100066
6.473	0.00986733	0.0099981
6.474	0.00985886	0.00998965
6.475	0.0098504	0.00998121
6.476	0.00984196	0.00997277
6.477	0.00983353	0.00996434
6.478	0.00982512	0.00995592
